,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52
PF3D7_0710800,16.12895679,13.30383407,10.60162,10.67834593,10.61872082,10.24444,10.01053133,8.39625756,9.267865,8.600741004,8.024029763,8.515345,13.38084148,22.54884274,25.7316,24.00811852,24.33010226,27.9245,30.12223107,30.41073114,29.3702,20.29626145,19.66238519,26.3072,22.20971708,19.33559354,18.0685
PF3D7_1340800,17.69949522,17.7799037,17.1522,20.66793575,30.53768997,49.766,69.0170928,71.55945584,52.78835,32.09495113,24.6972706,26.2073,23.93133555,14.18831713,10.83636,8.704124562,8.829958519,10.34604,6.564773333,5.697433878,8.71418,25.4312002,28.3067734,18.5929,11.25291549,11.10270478,15.9646
PF3D7_0408000,8.756985282,10.36482926,11.4392,12.34431953,12.35057778,11.8448,30.72168419,234.1107122,458.48275,749.026112,769.2661916,526.077,328.3619237,84.61272078,68.6742,57.6610172,45.49860282,32.47,24.83636685,20.31405585,17.2871,12.95827146,12.11410989,13.1511,18.23616419,16.54204519,7.19646
PF3D7_0217400,15.18613382,21.84742789,28.5208,23.01057778,24.22155185,33.1917,26.86310741,26.43422941,25.85035,26.03726885,22.522724,12.6559,18.72327037,12.83854889,6.79126,7.80706,7.154787037,4.27535,6.202708337,7.01709951,7.12783,11.91458734,13.49958996,13.1146,9.860928558,9.161875323,11.1974
PF3D7_0928300,23.6747894,21.73456383,20.49,19.84377444,23.94287037,35.9805,23.41457407,19.74271111,21.56875,12.90337963,10.89586401,14.7774,17.31270774,21.28745681,24.4645,37.11961345,39.29702963,34.8914,41.3530046,44.42370936,45.039,47.54742679,47.17922776,42.6278,39.82872976,34.6261,26.8072
PF3D7_1402200,7.845636462,11.72906131,17.8859,20.27251826,26.28694279,44.6981,86.74423332,166.2426712,157.72275,152.1331271,126.4209971,72.1458,55.87205359,16.32010692,15.2202,14.52625869,13.04798122,10.94339,10.86456136,10.87494533,11.0176,11.76778809,13.94437769,17.0228,12.28952022,8.146083859,6.32653
PF3D7_0305000,17.47557773,17.81984439,16.8397,13.73288895,15.92918519,24.802,21.10575894,17.5960549,15.47755,11.74423942,9.233034987,7.509645,13.30516784,3.329860071,2.04976,2.477152526,2.694725159,2.75372,4.135753274,4.873894613,5.11637,8.043409146,9.814068986,10.31176,9.906848889,10.8177556,14.9231
PF3D7_1122400,12.17921905,10.67343107,7.36294,8.65296963,8.636283704,7.29858,7.722742963,6.835990741,7.29206,6.99064682,7.366720612,8.4092,13.1553106,19.83114815,18.735,23.17766667,23.92503333,21.6177,21.72881111,21.4666325,19.8817,16.82536009,16.22295556,16.8334,16.34221023,14.82061298,12.4531
PF3D7_0910500,14.77919128,12.82385465,9.31462,9.66539037,9.748348148,9.6346,19.24098402,22.98963006,18.9292,23.43823659,25.53723415,24.48085,25.68159074,26.01423704,23.5512,24.49964444,24.76128889,24.5604,24.90351111,23.8119892,19.7025,18.71648114,17.6407268,16.2471,14.59148435,14.46829259,15.1937
PF3D7_1202200,8.710114736,8.846097235,11.862,20.03594551,36.09039732,55.748,59.00279111,64.63624289,55.08005,41.11426062,28.17522971,20.68815,24.53535795,10.41147065,8.20514,7.750310812,6.976764987,5.95886,5.926839287,6.112662906,7.42376,17.17884228,19.2675713,14.8517,11.34775558,10.23038728,9.94167
PF3D7_1110700,3.234126954,4.422226892,8.84976,13.81309856,28.58323977,65.9754,106.9878946,159.8624114,124.4082,101.4636135,65.10135651,32.10245,51.90492002,9.0942452,6.78672,6.079533284,5.1818458,4.07356,3.630220992,3.335630186,3.16107,4.735512058,7.629612757,10.39464,5.711923816,3.421920258,3.07333
PF3D7_1231700,4.959595926,9.735430401,28.812,33.36057937,36.93498282,39.4856,26.53970625,14.05839856,13.412695,21.85953215,22.58314563,14.910525,5.237711253,3.30099,3.58759,1.670856667,1,1,2.771014815,3.146813704,2.44951,4.367502593,3.991703704,1,3.899175244,6.441828089,7.56107
PF3D7_1402100,11.81872451,10.83352993,10.32324,9.875409211,8.742701629,6.21264,3.536181006,2.950832593,4.43747,3.984659211,3.8862523,4.25552,3.418889786,5.678702628,9.51356,14.52926595,15.70351481,15.5867,16.30358889,15.91856296,14.1016,14.34803094,14.55795503,14.6998,15.51491774,15.3641026,13.5652
PF3D7_0809200,33.55480787,25.9461154,17.3978,15.11775484,13.10419508,11.2234,10.5232586,8.62884714,8.8485,8.524328735,8.395931428,9.18105,12.54824298,17.66463004,17.7096,17.04300741,17.55565795,20.3497,21.79922353,21.20498085,17.8253,15.75561915,16.06735997,19.6788,24.138877,30.92604821,37.5695
PF3D7_0405700,25.33697224,25.93639652,21.8196,15.26450718,15.01372963,19.0881,12.05910844,9.275665634,11.12625,11.75208968,12.14317662,11.40661,10.48584003,6.723764009,5.51109,6.045512222,6.128418465,5.62254,4.970053427,4.556389959,4.37973,5.591931044,6.827861915,7.73059,8.70509379,11.70299175,18.8195
PF3D7_0207400,2.758450825,3.27800555,3.97722,14.51692065,50.51971024,137.235,243.6769691,247.2922148,138.2715,69.4433781,43.66802552,40.30595,62.79971343,8.589819252,6.22335,4.800070914,3.599332344,2.71207,2.611586709,2.451061868,2.24688,4.172004639,10.67628277,20.4584,6.806340741,2.068726577,2.29809
PF3D7_0914000,15.9902039,14.08960314,10.40687,10.87355889,10.35362409,7.31569,4.369007805,2.99748403,3.873305,4.210416477,4.588645745,4.841335,4.592083983,5.785790847,8.69687,11.94001024,13.02961842,13.3016,15.2143929,15.57502402,14.3298,11.74331672,11.35290741,12.2415,12.0057963,13.06476667,16.3261
PF3D7_1018800,2.887605732,2.396490607,1.583213,1.943447815,1.806510237,1.0550252,1.295625793,1.323482889,2.361637,2.363702221,2.887375417,4.724125,5.302791252,11.30565152,12.9646,13.31598483,14.68762579,17.3784,12.86662408,10.28108747,9.45769,7.003631419,6.506683333,6.99535,4.802104044,3.4604041,3.06377
PF3D7_1402400,19.13405952,16.98927752,13.6206,14.58304444,14.72641481,14.1736,16.59248889,15.03708096,12.56876,10.17532381,9.040137345,9.400565,10.5641825,9.010588006,12.3463,15.57678847,19.55184945,22.9297,21.18288519,21.67682593,24.8349,22.65045556,22.46824815,24.1321,18.6803963,17.53747778,19.7237
PF3D7_0802800,3.299958519,3.26991037,3.13194,4.625342862,7.355331397,12.8224,92.97703721,167.9399146,126.9542,162.604031,149.7404706,84.77955,83.0598386,13.97149777,11.0067,8.547220972,7.00266145,6.04405,5.262012607,5.304881852,5.87083,5.070933704,6.054674815,9.66526,6.766085715,4.295769841,3.24784
PF3D7_0212800,8.080716865,10.39129652,13.8243,13.56825639,12.88827015,11.3351,7.751980867,7.525447407,11.57632,11.18088791,11.23637595,12.01175,10.43923269,7.777037715,6.47909,6.182305708,5.802689106,5.25415,4.853992963,4.342799809,3.86718,4.037424444,4.00669963,3.74867,4.133369573,5.206952225,7.11739
PF3D7_0316100,8.192228889,8.92181037,8.17964,13.49738815,13.97099259,10.0064,11.06936178,13.02674704,14.14085,24.86226086,38.78704868,50.738,21.89146179,8.587397432,5.85463,4.338667344,3.29924053,2.68568,3.832420741,3.920078889,3.02379,4.004767778,4.196464074,3.76319,5.192878889,5.608302963,5.36554
PF3D7_0313300,12.39314074,12.26011818,16.859,24.61928721,28.0776798,28.9059,19.59382593,18.13059259,22.84735,19.41434599,15.42572555,12.394905,11.20668749,7.698804902,5.77952,6.528665399,8.021871267,9.55175,8.941772222,8.775514444,8.91047,7.823284815,8.237887037,10.50965,9.969472222,11.21722222,15.3224
PF3D7_1026600,3.240944074,3.252675676,2.35888,2.257550991,2.356264416,3.1273,6.588077255,21.66791504,28.85521,44.70893976,104.047378,225.78875,89.75629388,27.74222967,19.5749,18.61008282,16.20942897,10.83887,7.634076366,5.373261674,3.86886,3.160160403,2.881061956,2.7833,8.1431,8.036951481,2.37387
PF3D7_0530800,5.637035556,5.623043333,4.74711,8.671587073,11.72883774,12.8787,7.996396296,7.461010469,13.0732,16.80279106,17.60635741,17.38995,17.87106481,10.5996963,13.9688,11.30067411,9.433635469,8.57135,6.113627453,6.399058889,9.12417,8.638825463,7.197599722,5.20067,6.025321852,5.921724444,4.80108
PF3D7_1245300,19.60656944,28.1304472,35.4985,32.09205556,31.87842593,34.6745,17.73916667,15.20355926,20.051,16.35327753,12.40581564,9.376675,12.70369839,5.212832746,3.60636,6.385595462,7.573799723,7.68245,7.390338889,7.592537778,8.46236,6.617737778,6.591319259,8.36046,8.357874815,9.147498166,13.2995
PF3D7_1421100,3.801820708,4.329968175,5.44278,6.212893727,5.855292963,4.39053,4.719881346,5.88895549,7.04831,11.62892977,34.77714269,97.84825,106.130928,181.06068,91.5813,69.65590049,50.40685627,32.4992,24.42574798,16.81329211,9.44053,4.658672051,3.788785556,3.90923,3.174770741,3.05885739,3.59349
PF3D7_0501500,1.390218289,1.486225242,1.841871,1.865407897,2.438074655,6.613,97.35112772,375.9314731,413.1122,429.1239129,335.8124752,77.42575,115.0118094,7.027906693,4.68134,3.864976174,2.804932603,1.691061,1.688921475,1.676597931,1.614275,1.331316179,2.519222222,6.16126,5.408380113,3.656969524,1.546161
PF3D7_0221200,35.27514944,51.97066536,60.4748,30.69315766,15.56380256,12.1593,5.56781015,4.741614074,6.64618,4.967451902,3.914952385,3.1283,2.442611064,3.258828889,2.87574,4.664794741,5.401004518,5.4556,3.631533333,3.054843417,3.41673,4.293808916,5.18984365,6.1206,9.573975542,13.04668478,16.5763
PF3D7_0423800,3.775092593,3.877253704,3.01935,4.091634677,5.541019527,7.45535,19.29479799,87.29813609,147.163,251.0823346,240.0419083,135.2754,159.3206473,11.92836585,7.18889,5.191722872,3.428020475,2.08007,2.581025556,2.519293074,1.841959,2.767175685,3.338253588,3.58004,9.96483269,9.664485185,2.6253
PF3D7_1208700,10.48703259,11.26957407,11.1635,16.34542593,15.64404407,8.45817,9.403073704,8.638533704,9.788865,9.030930035,7.886039831,6.484615,6.78111466,3.589065607,2.89119,3.253990717,3.714431735,4.04834,4.120032733,4.014788471,3.56023,3.271745603,3.351928814,4.04128,4.89380753,5.971966623,7.39371
PF3D7_1232600,5.059587511,6.841955212,8.36469,6.958564394,6.182155606,6.02083,7.566729213,15.65135539,25.656295,51.66245659,52.98111304,30.86125,15.33794197,3.333314734,2.59143,2.248648604,2.02848162,1.900059,2.171281963,2.15822293,1.841959,1.829605441,2.066449259,2.74777,2.511873704,2.638365796,3.69015
PF3D7_1415700,3.842954444,3.735527778,2.94315,3.197624194,3.912512594,5.46984,7.265505496,10.98436179,12.70052,11.39176074,10.91339778,11.112135,11.65891251,9.178242963,7.81828,7.878487407,7.793088391,7.16991,5.327479757,5.175886667,6.26622,5.951958277,5.191878019,4.28212,4.347238519,4.107524815,3.35751
PF3D7_0316200,4.544756667,4.791695926,4.73917,7.63579963,7.706683704,5.01258,9.619557778,9.331901852,8.577975,7.56878096,6.609094843,6.186695,6.788611694,3.114775255,2.27343,2.040119337,1.985226186,1.969466,1.778360188,1.717332102,1.725756,1.82091133,2.127337371,2.88672,4.09138379,4.237215926,3.78669
PF3D7_1463800,5.631180824,10.85721255,18.9928,11.65499567,8.993625437,8.94971,9.77629561,16.62650328,20.503245,18.00309106,12.08589671,4.741125,8.185900042,2.561123333,3.44979,2.630838431,2.153614168,1.997575,1.567827401,1.464144925,1.548929,2.855261964,2.938588667,1.922442,3.262965515,3.934820891,4.10584
PF3D7_1436100,8.881237964,6.668824628,4.35235,5.545964815,5.527215185,4.28003,5.420370741,5.076961111,6.243015,5.785527438,5.455229586,5.62498,6.041243732,6.286749778,6.69733,8.542404423,9.769296064,10.37971,11.73595087,11.85667433,10.84636,9.823060486,9.693681481,9.9908,8.749666667,8.742438519,9.96292
PF3D7_0214700,1.912768519,1.949590852,1.848519,5.055660481,4.913811963,1.301389,11.95408992,32.37445753,32.7285,55.76104194,67.1322739,68.02185,37.63936803,7.106769139,5.68097,5.558892625,5.196753053,4.25252,3.5620359,2.995192382,2.56082,2.331924794,2.032945952,1.734403,3.716689667,3.709452963,1.70649
PF3D7_1143100,3.511596667,3.299551111,2.26944,3.152373333,3.453956667,3.43269,20.71798526,62.91819619,63.33373,89.84580011,156.0221778,308.81695,121.4061764,23.71882482,15.9706,11.05226297,7.642543087,5.4811,5.079732575,4.715769072,4.31836,3.971922272,3.868716911,3.85206,8.519556296,8.321292963,3.08733
PF3D7_0401700,70.2923475,68.18082296,35.2051,30.75112351,21.89404527,7.65958,4.733238503,3.366422216,3.754505,3.607546107,3.442618489,3.138575,2.370842224,2.498484815,2.73427,1.845613704,1.823200741,2.64782,2.129668903,1.73060743,1.582903,1.792763,1.810942,1.653022,3.440564166,11.81910885,36.5311
PF3D7_0529800,4.548610529,4.938349488,5.03429,7.852891608,8.127446296,6.17895,12.31002407,11.62809704,8.46253,7.987705391,7.081580343,6.27639,8.890165895,2.987970674,2.34769,2.384134444,2.259384593,1.866512,1.938293481,1.915550481,1.778789,2.362376115,2.95050807,3.25685,2.398116667,2.326206153,3.37405
PF3D7_1458300,1.61801818,2.412347443,4.57459,6.863709895,10.30760554,16.5003,35.27426901,59.30899323,48.9305,45.13505058,32.82324179,13.79932,19.13298159,2.844277848,1.982099,2.047396037,1.949872815,1.605938,1.682613556,1.649997185,1.480132,1.87238003,2.899048266,4.20212,2.404445714,1.542376841,1.418807
PF3D7_1312200,3.812531535,6.840528525,11.0257,7.374142285,5.819839196,5.6808,8.240450886,12.77622319,12.185385,11.15717439,7.899566142,3.028495,4.879083889,2.32559637,1.346186,1.821649704,1.731897778,1,1.355407407,1.388925481,1.129284,1.433769185,1.512901333,1.434508,1.551054033,1.869030204,2.60928
PF3D7_0603500,2.693414912,3.296585907,5.02911,5.996395472,13.18407223,29.5724,26.3686963,26.80536667,21.94875,15.69442228,9.605879506,6.25059,13.58105401,2.64932306,2.11587,2.090925874,1.932237205,1.567989,1.934856407,2.010431778,1.859494,2.955445082,3.768003733,4.05278,3.26415881,2.743684523,2.59153
PF3D7_1454100,1.728596585,4.916953489,12.8346,8.087296296,6.45350242,6.58287,6.687402367,7.5944242,11.561095,8.866036276,6.278131357,3.141155,4.529177903,2.210100453,1.825803,1.163681079,1.287179252,2.12091,2.14183334,1.8478,1,1,1,1,2.059540741,2.195256741,1.523476
PF3D7_0921100,12.79202578,15.55261241,17.038,11.81414437,6.28162341,3.23139,3.289975185,3.110038889,5.552895,6.554853252,6.236127426,4.764685,3.590510893,2.670148348,2.48528,2.333974269,2.206134437,2.12003,2.181355974,2.241510214,2.29425,3.020436378,3.381816782,3.48562,4.359965398,6.155590023,9.15979
PF3D7_1312800,3.135399458,3.498210513,3.898,6.081803733,6.645207407,6.3358,24.81165185,28.60767407,17.2141,21.34407389,27.53605921,34.3926,26.0542902,5.547355259,3.92275,4.029875926,3.896352152,3.30779,3.138213824,3.031932186,2.94943,2.836586281,3.404192963,5.10023,4.399636288,3.478548157,2.83831
PF3D7_1249600,2.147404074,2.639210459,4.3358,4.862056208,4.827685556,4.47753,7.934633704,8.770053782,7.388645,6.956100779,6.031099801,4.60399,4.433717797,2.761117098,2.73689,3.115470471,3.271728688,3.28958,3.4607101,3.388125724,2.81496,2.188497979,2.135118519,2.3992,1.848456296,1.787615926,2.16453
PF3D7_1324600,3.372836486,3.75715528,3.9905,5.329786134,5.336605185,4.18662,4.584286667,4.209797096,4.73623,4.619354786,4.665936321,4.78768,4.606186793,3.862930372,3.07855,2.356555573,2.261335556,2.42178,2.306488002,2.138251257,2.0085,2.014531724,2.144190868,2.47903,2.272407778,2.2885821,2.73258
PF3D7_1469500,2.860044297,2.958492222,3.24227,2.99107565,2.589318592,2.13777,1.76638651,1.548008211,1.818538,1.943676031,2.057855451,2.188972,2.024139967,3.795745177,6.04889,5.164334444,5.528466667,7.4534,7.073140999,6.832881557,6.72728,4.772140377,3.879014845,3.75264,3.765002963,3.53652237,2.86695
PF3D7_1413700,2.819491938,2.482105306,2.05006,2.886600741,2.989417778,2.44664,6.364967797,12.83220237,11.74459,18.1244352,28.06629551,41.8715,20.20785518,9.478413673,7.21461,5.498580426,4.421740304,3.84272,3.790401978,3.377072139,2.38997,2.59737,2.620348148,2.4786,4.050955556,4.229095348,3.02022
PF3D7_0703800,1.588280846,1.408719393,1.259362,1.396684222,1.403265259,1.284746,1.562945259,1.589028815,1.669963,1.649428661,1.799445932,2.433352,2.943822238,5.045680339,5.18556,4.756545185,4.676514444,4.87687,4.227723782,3.577396512,3.22669,3.197251568,2.976152551,2.44965,2.446228952,2.294357878,1.767599
PF3D7_1325900,1.941788224,2.31807559,2.93353,5.252373256,6.914529457,7.99202,15.07419455,14.29319614,9.312985,7.13519022,6.17358604,7.06572,9.940587701,3.150059479,2.54263,2.34734618,2.185512637,2.0272,1.878720192,1.823510009,1.8098,1.813343964,2.149117888,3.08689,1.910342593,1.52708396,1.682664
PF3D7_0612200,3.316122185,3.127511111,2.5344,3.834930571,6.005934684,9.63701,34.44395474,37.05783073,20.414,15.73220104,13.21206133,12.25172,20.23077559,4.563221586,3.62772,3.053033701,2.788949637,2.68485,2.758346296,2.688400741,2.41506,2.65474788,3.708326935,5.5372,3.772022222,3.168845223,3.23628
PF3D7_0508500,2.727231852,2.771288034,3.04315,3.728546557,4.419074736,5.19575,19.04137787,32.90837577,25.494985,23.70473022,18.4057379,11.46884,10.454326,3.915167817,3.62018,2.969015666,2.434254949,2.14367,2.51205158,2.643993745,2.64621,2.767247571,3.31262377,4.27416,3.022197037,2.622528148,2.73258
PF3D7_1420200,4.580311274,4.908786795,5.01673,5.13287741,5.049826296,4.74293,17.89080991,39.7850681,39.1881,52.88242229,50.59331589,30.2298,21.10427692,6.360343758,6.22641,5.685934835,5.748102222,6.36568,6.339488812,6.183367725,5.71413,5.251705685,5.180506296,5.27361,3.850706296,3.438826002,3.87783
PF3D7_1125700,2.457105407,2.495872963,2.02851,3.179724815,3.308008889,2.52332,8.771318714,48.12294882,76.48603,109.5786261,133.4534801,146.64265,100.2913674,10.99981284,8.06311,5.60069006,3.736131661,2.52924,2.312630583,2.364385926,2.60206,1.916342222,1.719349547,2.01976,4.479430453,4.396905407,1.878978
PF3D7_1252400,1.717040296,1.750153407,1.637446,1.663285259,1.598460593,1.387408,5.085850053,32.26753721,46.5553,57.86445629,70.28534632,81.56505,50.62613308,12.30099472,5.93557,4.144517187,2.975034905,2.24201,2.498624815,2.504193279,2.12353,1.703817092,1.610670175,1.64819,4.482837974,4.440743259,1.509724
PF3D7_1445000,2.163879081,2.35378748,2.79178,3.55000945,3.73402,3.70482,9.248212593,9.899943876,8.01188,6.34539101,5.597273523,5.91774,6.764245143,3.357639989,2.61575,2.089881761,2.070444815,2.30545,1.83872037,1.799221022,2.20681,2.294314733,2.346311652,2.37612,1.949080741,1.856083989,2.07299
PF3D7_0216000,1.867530932,1.725231749,1.569045,2.049120527,2.231760916,2.24283,3.211545779,3.217758148,4.136295,4.443201097,4.788096288,5.2923,4.544915241,4.136397656,3.3385,3.164796438,3.089410177,3.03662,2.757410098,2.550134122,2.44628,2.380246281,2.321876621,2.25337,2.008441192,1.935498483,1.933982
PF3D7_1036500,2.129408519,2.133218074,1.861784,2.561321778,2.562747963,1.867285,14.56290477,34.67881219,30.25247,47.92011591,87.82891052,157.5565,66.18989949,12.23805168,7.52123,5.6243125,3.817420097,2.30598,2.225446697,2.077265978,1.86835,2.275742593,2.246294111,1.754763,4.441908926,4.465845556,1.84709
PF3D7_1217600,1.32057537,1.285683741,1.151683,1.510291148,1.510542111,1.152651,1.241442262,1.47995008,2.368725,2.777747848,2.884668264,2.989995,3.313711971,5.163853652,4.83855,4.288821687,3.741574793,3.29866,3.035496806,2.532845246,1.885407,2.143261074,2.104866342,1.63766,1.450987288,1.342129148,1.286265
PF3D7_1453200,1.603099726,1.972161123,2.58724,2.949571678,3.879745307,6.95309,22.8582852,25.67370022,14.9917,11.9158548,8.618911641,5.85579,8.572810904,1.881009276,1.548069,1.452016788,1.393666814,1.359565,1.462081296,1.469683556,1.388888,1.474185705,2.113560443,3.47643,2.011229177,1.466726823,1.451646
PF3D7_1333900,2.991752936,3.939837837,4.72457,7.713997505,7.436379259,4.16092,8.363245926,7.87208963,4.62299,3.803266411,3.265529595,3.206645,4.302031257,1.610028024,1.558583,1.709045963,1.734643601,1.631831,1.590586031,1.486157998,1.324496,1.355616519,1.484339407,1.701094,1.588772519,1.602535721,1.931112
