,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34
PF3D7_1007200,3.383399349,6.359890376,13.686,23.38257619,40.78758715,72.97035,137.2289949,131.8446822,64.85435,27.78026229,9.958640502,4.429875,2.596808798,2.076830261,1.894557,1.620756653,1.657382571,2.270402
PF3D7_1215000,5.383238454,9.902088172,17.4712,24.13491143,34.61600954,47.32755,51.41018849,44.03619199,16.41845,8.309241472,4.167451106,2.463385,2.016814516,1.765140633,1.467355,1.305576637,1.662456878,3.053885
PF3D7_1242500,15.37737006,23.57777788,30.9054,31.33863111,31.81817082,32.9452,25.18166098,15.24517507,6.867075,3.736700838,2.152313127,1.5427225,1.306714291,1.304969795,1.525477,2.090342947,3.848061456,8.531125
PF3D7_0908200,4.659777928,8.027237007,12.1301,18.4209396,26.10640471,35.09005,47.00329347,48.49694121,21.98015,9.967286695,4.127661482,2.21573,1.655141297,1.410945277,1.288815,1.216045954,1.338160109,2.171054
PF3D7_1357200,18.14596831,23.39356929,28.6402,34.05068727,34.84079726,31.93205,21.6803479,9.771183235,6.983985,4.606854258,3.065310859,2.402095,2.735183635,3.08300969,3.400405,4.476978295,7.405810258,13.4304
PF3D7_1431600,12.04711451,20.45028869,30.10785,42.28490077,46.98660126,47.78095,37.47822751,21.47597201,7.49214,4.932249436,3.227631497,2.2113915,1.516306953,1.449304554,1.6827755,1.764899165,2.535815267,5.87153
PF3D7_0603500,8.060657635,14.87081253,23.94355,36.10741986,47.11520225,54.74495,38.3677277,16.9879484,7.362925,5.118267701,3.326912094,2.18007,2.076416017,2.010171405,1.9458635,2.177447977,2.518731029,3.696595
PF3D7_1420200,4.781529088,5.999931388,7.707975,10.59449788,16.38751102,29.9006,72.21329495,102.9923455,47.79845,20.8656056,8.373319304,4.71071,3.846716651,3.223515408,2.74659,2.722168239,3.002848468,3.8036
PF3D7_1330500,4.209308389,6.598989387,9.022035,13.66637257,19.75223339,27.11725,28.72227789,27.47069266,9.86604,5.813925823,3.536929941,2.512645,2.214153679,1.928250877,1.4986365,1.548608929,1.678615989,2.0013765
PF3D7_1427600,14.91556488,19.98835611,23.5446,19.95744519,14.96404635,10.26332,7.441958369,4.821036448,2.83106,2.291822685,2.001439099,1.65743,1.742526345,1.982182151,2.51883,3.263176279,4.990523864,8.789585
PF3D7_0204800,12.46915339,14.16355902,14.9215,14.04847162,12.18429451,9.15003,6.362322429,3.964381511,2.32902,1.854362168,1.498587344,1.2744161,1.193895559,1.360045938,1.8809105,2.293071081,4.113559129,8.91346
PF3D7_1222000,11.69140608,13.79865109,15.5992,14.54036009,12.56382084,9.472365,6.727995508,3.719674527,2.64571,2.013655826,1.719347907,1.650726,1.913360348,2.264463564,2.67461,3.277807307,5.319270073,9.58934
PF3D7_0508500,3.145349038,3.788573105,4.585965,5.600108087,10.1402089,24.44095,44.25849212,43.21285527,15.6023,7.611501672,5.105098237,4.737465,4.245832498,3.613631559,2.897485,2.191478272,2.138306393,2.6073
PF3D7_1450800,8.374454334,9.597982123,9.80101,9.708684808,8.927134532,6.365135,4.580459084,2.709441445,2.10028,1.645071188,1.272440067,1.057198,1.149128455,1.218883205,1.287292,1.732860272,2.897577561,5.29492
PF3D7_0533100,1.751024394,1.624576869,1.0682466,1.150687064,1.133806027,1.00734553,1.020067645,1.144707015,1.7294535,2.915282658,4.646761161,6.430805,7.05087523,7.738351068,8.00137,5.221374921,2.806351934,1.608943
PF3D7_0817900,1003.325082,1261.853608,1548.9,2367.31775,3402.85041,4349.875,4933.965333,4499.113167,3896.34,2412.529098,1525.350464,1125.885,797.9535609,642.1014359,572.712,631.1552572,671.783247,757.942
PF3D7_0821400,142.6625629,154.1603747,191.632,243.4886141,324.9361311,470.9565,895.4198481,1766.191653,3268.215,1892.361693,1029.997995,646.7455,446.8751136,355.5295757,309.8375,247.9710134,187.543435,140.572
PF3D7_0320700,128.728066,183.9353678,238.9885,294.894949,303.9982966,278.81,244.1957054,156.8892041,89.24675,41.94872174,16.72216344,7.87595,5.99371426,5.134560428,4.733205,10.00226075,29.74282811,79.09745
PF3D7_0802200,552.6441293,635.4189311,641.9265,514.9321625,393.0453457,300.9825,170.2193996,62.44236949,48.96245,26.4630647,16.13804661,13.678935,18.1865105,27.5237589,45.74385,75.43604303,151.5761197,324.4895
PF3D7_1028800,47.9819038,67.18045683,79.7444,107.9824903,148.2586963,184.906,183.9063809,161.9609968,76.6754,33.91313634,12.39212288,4.95244,2.397383365,1.993088059,2.54727,1.738087079,4.543266829,19.74855
PF3D7_0617000,117.328257,92.58468006,64.7845,40.64339236,24.08942771,13.51638,8.160516184,10.08431348,20.73775,46.07400121,74.04465677,99.28505,119.7547393,129.4773398,136.4525,149.6545392,149.2185955,137.726
PF3D7_1414000,75.15218889,102.2650489,136.3345,181.1792232,234.9759185,292.8765,283.0586284,154.8354429,52.7535,30.57505963,16.36299036,8.90164,5.885188519,5.265232912,5.204495,8.802992705,21.67914877,51.18715
PF3D7_1343100,18.39824226,38.482771,76.01265,125.6860416,231.0943989,420.5485,596.4422168,736.3898245,192.278,79.37432261,30.28222491,13.99025,8.081838515,4.850317443,3.050725,3.008316838,4.069490423,8.403605
PF3D7_1344800,137.7816257,126.1758463,109.457,87.04336289,61.43448918,36.3592,20.50296651,12.01766428,15.44975,35.01474522,60.33069241,85.59925,102.6696539,115.0942806,125.5805,144.5258571,148.6336989,145.1415
PF3D7_0614000,34.76384989,48.59474974,61.5005,71.47415577,76.04879918,78.8568,98.49621678,116.2795925,57.3222,30.44849241,15.04516885,8.53152,6.560275541,5.786742892,5.707435,7.474647914,11.932153,21.40085
PF3D7_1462700,52.25514259,74.98885997,97.97125,130.6524907,153.1345558,163.891,163.495702,75.90839533,30.3596,16.51877461,8.457202204,4.939805,3.438540242,2.961923494,3.250435,4.467817613,10.75937772,30.6815
PF3D7_1323700,7.020226197,9.705151711,21.7667,80.3190687,272.3611438,779.6725,1688.675544,1539.060327,875.959,356.993794,112.5094115,44.1855,21.10570691,12.54280299,8.769075,5.634421314,5.508717788,8.375515
PF3D7_0317300,42.9935927,41.718485,44.3985,43.39870149,51.46736051,77.2179,93.26509362,110.2631472,127.095,147.9042166,146.2631469,116.468,105.033501,91.5003255,76.9807,72.94417006,65.63046012,52.05875
PF3D7_1139300,68.99667258,50.66418343,40.11955,24.30791762,16.59006858,13.6193,10.85245983,10.53781794,10.523205,15.03497959,23.88354823,41.7502,81.00671518,119.2946864,146.6975,156.7565589,147.2962849,101.6164
PF3D7_0805700,19.12242708,33.40717757,58.81885,104.4139857,170.1111051,237.151,256.6199863,228.3275915,51.2904,24.73436837,11.37354546,5.58332,3.517143352,2.6544124,2.3068805,2.512689456,4.149298456,10.685945
PF3D7_0105800,19.36476065,29.71361926,39.94905,49.49468478,66.45023097,95.05375,125.1359048,143.6221452,39.80065,17.71289991,7.730029619,4.09873,2.597493824,2.08001051,1.8832415,1.914276128,3.40694624,9.765225
PF3D7_1028700,10.84394301,16.56278315,24.45125,33.96215219,51.11688666,92.75445,494.4393622,1275.749053,1909.64,838.6547159,229.4913353,62.6518,28.104857,14.78403221,8.594885,4.842062402,4.591503044,6.912365
PF3D7_1439400,30.71870492,56.48169791,90.29955,131.6949162,173.2531054,218.867,320.8622472,184.3723921,62.74195,29.56971035,14.07896084,8.582105,4.744631046,3.914675998,4.4266,4.62488886,6.226460219,13.6259
PF3D7_1338700,35.8084315,48.6009726,66.3677,99.70250634,129.5527331,157.7635,147.2916481,109.1368323,27.8352,15.39922785,8.638068922,5.43116,3.654692471,3.472268078,4.335885,8.505971503,15.64240538,25.636
PF3D7_1133200,19.01379347,35.87223766,53.80775,59.68060612,71.48371339,93.6466,85.1185486,71.24931942,24.5275,12.19267165,5.914146111,3.45962,2.502706683,2.010050549,1.7549975,1.959027774,3.147041314,7.973075
PF3D7_1422100,25.18935288,34.12093049,42.4463,45.12201222,50.68773722,63.70475,75.78288121,73.49606429,40.55265,26.43148711,16.99355208,11.73195,8.239440307,7.333160304,7.196555,7.618973529,9.928463603,17.37975
PF3D7_1238600,8.85191686,14.24367583,21.75635,40.21728513,89.03895496,183.6635,263.9448582,296.9517821,102.3881,44.26181981,16.65709038,7.056255,4.050167984,2.724566479,2.0409255,1.753333137,2.164599402,4.655085
PF3D7_0218000,53.7180723,76.92676193,95.26205,113.3223445,109.7808607,83.66465,64.61661061,26.19957662,12.37975,6.725470366,3.877430512,2.795625,2.1320209,2.105776523,2.70299,4.167265512,10.40908804,29.2752
PF3D7_0729600,39.38739526,49.21121316,55.8665,62.24843379,61.92220896,54.83775,46.93070654,29.99640387,17.60985,9.292306455,5.651163925,4.54799,3.315221583,3.221149403,3.97748,4.827362422,9.756013377,25.66165
PF3D7_1432700,44.23151191,72.81896523,103.4241,130.3047695,131.5535862,108.9181,85.8370233,28.94900179,13.19905,9.058598251,5.61125652,3.1378,2.131719344,2.140845952,2.97741,3.710259562,7.741604858,22.69945
PF3D7_0719500,12.2071894,18.02641205,24.9378,30.50911559,40.67610598,57.67585,63.94051822,64.71076251,22.83075,11.88354729,5.987910617,3.380525,2.313627497,2.118793909,2.2079845,2.471684227,3.786791179,7.846995
PF3D7_0720500,31.24223377,32.25958254,37.1649,47.44058511,48.643889,40.7698,31.04042612,16.98363302,7.824,4.116270249,2.617215497,2.237483,2.072194298,3.652829131,10.547705,18.81676943,26.38151857,31.3037
PF3D7_1320100,18.17186001,30.61711839,48.2457,60.73654235,70.87965013,81.47485,86.16346426,44.22130958,21.07685,9.976745459,4.986711801,3.42261,1.74436333,1.485816929,1.9833475,2.397057198,4.318492246,10.65255
PF3D7_1422500,9.298482743,17.87012691,30.7176,45.89467429,71.46914795,100.5583,103.1489733,82.56305135,22.43185,12.93685358,6.887295668,3.572145,2.520166915,2.011145345,1.729165,1.533901016,1.889847184,4.197005
PF3D7_0715900,46.12434085,70.49534186,91.6,98.03717202,101.3448031,98.3845,65.27892415,31.08586184,12.34328,7.430300545,4.249407812,2.491685,1.975603277,1.964753205,2.39201,3.74830975,8.973438616,24.35485
PF3D7_0412000,29.0383651,37.59079671,46.5279,54.35403055,62.20210587,71.4743,56.81939609,29.00450658,13.79975,7.392734492,4.013205484,2.735415,2.239158555,2.513854795,4.443245,7.495730797,12.8311873,21.07475
PF3D7_1107100,8.798467269,15.38598554,23.5146,36.68751239,55.71877679,78.58515,88.01678469,68.16712927,19.3035,10.4114041,5.858110684,3.86936,2.613259606,2.064435551,1.8441265,1.704582441,1.981562237,3.85122
PF3D7_1004900,36.02947318,42.23824902,45.93385,47.96372184,45.98699379,37.7908,28.5777672,14.40002307,10.02931,5.543654121,3.290461208,2.5055555,1.828180852,1.663526385,1.9311185,4.288225087,11.57660987,26.2886
PF3D7_1110700,7.774356442,13.76136643,24.98405,50.15920041,90.68829059,145.508,201.6166751,160.8822658,88.60135,39.16621472,14.31393459,6.39053,4.310932506,2.861545626,1.850869,1.858677013,2.416645031,4.34867
PF3D7_1476200,120.5658799,51.24922649,23.78085,10.05338885,5.586472561,4.125705,3.575542212,3.757104444,5.27402,5.241322405,6.755384269,13.2112,41.27813176,138.544274,343.307,500.407389,476.9186946,258.442
PF3D7_0932600,23.80361308,30.95163073,38.47585,58.22853022,62.25434621,55.71755,42.50466292,26.53757411,12.6193,7.029363465,3.724060287,2.2681275,2.111849212,2.338683694,3.80128,7.283432131,11.64816347,16.6082
PF3D7_1346900,8.748542079,14.78347564,21.69105,35.01329118,47.62276414,61.4233,90.38490835,103.882294,19.694,8.164062488,4.266550932,3.051785,1.774583512,1.536533574,1.702018,1.708405626,2.097913195,3.658105
PF3D7_0812220,33.94802397,38.6400256,42.9054,45.77143573,43.79585734,32.563,21.959576,12.10364934,7.295635,4.55369745,3.101005243,2.599735,3.028761318,3.561994193,4.82565,7.55652199,14.31743517,26.80495
PF3D7_0925300,20.86406039,29.39787605,39.1761,53.73251815,59.81775377,61.4103,49.17268802,29.95403003,10.48218,5.345046493,2.942287824,2.039171,1.568260662,1.56144705,1.960825,2.957077338,6.008001324,13.26675
PF3D7_0915000,7.207376008,13.24056484,24.29095,36.13858293,49.27762523,65.67245,93.13263117,93.77887137,25.60505,12.45287722,5.718402603,2.99274,2.165069715,1.980378917,2.0163925,1.921415486,2.369779008,4.266395
PF3D7_1117500,29.85978791,32.2962453,33.41185,31.90424713,27.61166228,19.4021,16.29596875,12.76497479,6.8842,4.528953972,2.949263158,2.144845,2.230272025,2.843125289,5.237765,8.732148361,15.37097447,24.9368
PF3D7_1028200,12.44039168,22.64741008,38.015,58.21194556,76.8210003,89.1842,69.95268325,37.13259599,14.5168,7.932230228,4.608736079,3.355075,2.828879251,2.275499994,1.787583,1.849364616,2.606354462,6.13242
PF3D7_1029900,2.230151461,3.392948954,9.126165,39.01512512,98.15777597,181.7095,234.3163195,216.2736328,47.1478,23.47747192,10.42614103,4.53937,3.208693059,2.408039101,1.820986,1.675885028,1.727513892,2.022906
PF3D7_0405900,2.492326639,2.950628158,4.284545,8.549830711,42.08970932,168.0895,346.9485353,473.0580957,247.3265,99.98807585,31.00381681,11.63155,5.781416342,3.53309615,2.497635,1.763806891,1.802315534,2.350404
PF3D7_1412700,24.81161549,23.10688175,20.7551,15.96803746,11.50548292,8.14235,5.154630659,3.483367174,3.42795,4.566889375,7.782347774,14.2075,18.89934294,22.1935448,24.337,26.30325492,26.7088506,26.1619
PF3D7_1104300,14.46954476,18.88485025,24.5702,29.97424402,30.01658906,24.8812,19.06636771,10.57220301,5.29755,3.670234792,2.613707108,2.082447,1.983393602,2.053454824,2.589535,4.391119827,7.225920022,11.18298
PF3D7_1031800,3.222615456,5.88041695,10.93098,23.29775137,40.06298591,59.52365,74.35427487,75.25923566,32.05175,15.36425516,6.835460077,3.653785,2.62006866,1.992334824,1.50439,1.503381606,1.600858119,1.812093
PF3D7_1144700,23.57008769,37.08912101,48.9831,54.91563791,53.44983835,41.4104,27.52110727,10.41114987,4.82484,3.885584227,2.870438644,1.589706,1.35538942,1.361915376,1.6140145,1.950087122,3.948239309,11.62229
PF3D7_1130700,17.08568068,22.52425682,27.396,23.72011619,22.80096586,24.2029,16.94554085,9.016593862,4.71271,2.97886091,1.921250891,1.44534,1.371219458,1.410227549,1.7106845,3.255146217,6.676232549,12.3596
PF3D7_1422600,7.361200606,9.977184678,13.098205,19.06969287,28.46542416,39.6265,45.77449371,39.98627124,13.72985,6.311421744,3.131017816,2.183271,1.573263197,1.443272722,1.537693,1.716035671,2.492177718,4.79706
PF3D7_1005900,11.11496776,17.6073303,25.02605,31.87360755,37.53465415,42.35395,33.94102129,16.82126517,8.373935,5.169653168,3.068275559,1.9829045,1.677204251,1.559204001,1.5865415,1.79868742,2.770236895,6.01801
PF3D7_1440300,23.35701818,25.26958366,25.9511,24.06227389,20.20318467,13.62242,9.328964686,4.948868178,3.972835,2.428956633,1.868411271,1.971083,1.861815213,2.362543741,4.2569,7.890085618,13.03513992,18.95745
PF3D7_1343500,15.90009755,20.08926664,24.41165,29.35970816,30.65862214,30.00385,22.32678893,12.21490408,7.40587,4.229389803,2.528594522,1.873835,1.723921871,1.606243422,1.4101915,2.704843423,5.91688868,11.46362
PF3D7_1430200,2.73439904,3.292291813,4.69907,8.507150116,23.62112215,71.78,174.8773076,188.4331523,104.054,43.37156643,14.27730238,5.79152,3.218143457,2.287131682,1.8840375,1.530230965,1.675720876,2.412721
PF3D7_0214900,1.860388181,2.117960713,2.523185,5.772061138,23.04962513,81.3143,177.5765377,256.6414412,171.522,70.76221756,21.3110196,8.08016,4.372176647,2.641038515,1.7211405,1.479839878,1.474563954,1.63629
PF3D7_1308000,1.53123222,2.017323285,3.655305,7.996093436,22.2567814,62.9524,146.4927333,185.1952828,57.2668,25.18025375,9.728161708,4.327845,2.555689623,1.84802692,1.4917485,1.321924177,1.285107713,1.38414955
PF3D7_1469200,2.824836266,4.020519443,6.00321,9.282693635,16.57005527,36.2622,144.7653274,251.1804288,181.183,76.10214152,23.21639171,9.295955,4.251556049,3.047625586,2.799945,2.224118722,2.076496274,2.175048
PF3D7_1473700,6.080453001,4.888071114,3.145975,2.802925802,2.606043002,2.22454,2.358396613,3.400443538,8.150525,12.6559686,16.31286201,19.31885,31.10427991,35.76391915,35.0575,22.26125031,12.33580425,7.4404
PF3D7_1350700,31.20523304,33.71884643,33.9945,28.86713261,22.07402828,15.39975,10.13039547,4.98313545,3.78963,2.896415472,2.610689075,2.618855,2.767758778,3.517823167,6.060275,11.31225358,18.3437697,25.79385
PF3D7_1434400,1.641818407,1.932701936,2.712295,5.098165075,16.21980696,60.41395,230.8645644,341.0108736,229.6045,89.24394642,24.93392112,10.100435,5.031516899,3.323089207,2.63137,1.847333566,1.587432802,1.59483885
PF3D7_0927300,4.351674847,7.415706774,12.332105,20.78251751,32.40316209,44.83695,50.77284711,35.8734413,10.097085,5.796992111,3.39137275,2.211178,1.825088203,1.574107089,1.4208985,1.506508011,1.766558722,2.513735
PF3D7_1147600,8.866176165,12.12620148,15.6871,21.71806832,23.95831524,23.935,23.12279844,16.29121121,5.863995,3.562475282,2.283745827,1.561753,1.304006379,1.228042035,1.3119455,1.825147751,3.090413994,5.77794
PF3D7_0522400,1.904426189,2.76024309,4.91441,7.050404506,15.29107817,41.91595,90.78606227,116.3309801,37.35365,15.78517764,6.24599868,3.26679,2.228723827,1.783001594,1.568384,1.449857817,1.459681084,1.622927
PF3D7_0712300,4.37041629,2.958111314,1.7743395,1.7094071,1.602889672,1.317135,1.417376967,2.275425139,5.853155,14.28921131,26.02796469,38.28415,46.33184239,52.87352443,56.88305,35.63486971,16.2132263,6.46382
PF3D7_1443600,9.188781668,11.6242761,13.87745,16.35777781,16.93020976,16.14735,13.95930146,8.798654742,3.18415,2.423092187,1.806935825,1.38113,1.26788216,1.219184352,1.19494,1.620030921,3.129126879,6.57812
PF3D7_0526600,21.94503922,27.58781616,31.7947,27.30827337,23.25609906,19.5798,12.73038189,6.128974369,4.85837,3.529922003,2.655697766,2.2379145,2.257781502,2.540262458,3.23736,3.973565388,7.060760499,15.31115
PF3D7_0818600,4.807123213,5.39811769,6.268965,7.539418867,9.264163618,12.4898,32.91473642,106.5137658,189.876,96.89557955,35.74494149,13.47525,9.322694582,7.54648536,6.412805,4.499858048,3.894935676,4.4936
PF3D7_1330700,9.926307486,13.56739658,17.40705,22.94423567,23.96739174,22.12015,17.47665061,9.497358796,4.408995,2.742896688,1.762309943,1.345429,1.368389265,1.338695175,1.252549,1.414424185,2.58471027,6.46297
PF3D7_1443000,2.945022313,4.267930563,5.81477,7.874686275,11.34319856,17.9427,33.80807406,42.21573023,9.34264,4.320000379,2.354588538,1.7587395,1.470347537,1.304000132,1.18959235,1.169112294,1.271064278,1.8409115
PF3D7_1453200,2.409744248,3.418502325,5.69428,13.75531837,27.02938989,41.56075,44.02807332,34.55885414,8.192805,4.538466447,2.707207877,1.928903,1.419263553,1.299988036,1.289474,1.198979946,1.288834159,1.856684
PF3D7_0831900,4.120942371,3.351826298,2.894585,2.192779668,1.667909294,1.449499,1.542347084,1.897859742,3.965375,4.332877376,5.180699068,7.18065,9.644542948,11.54534169,12.59022,11.5954925,9.417797013,5.614115
PF3D7_0411800,6.0661569,8.936908479,12.6088,17.34158561,21.62183664,24.88805,20.63651625,12.13205123,3.826085,2.548745624,1.836228715,1.4832145,1.274115282,1.256759927,1.347621,1.481702933,2.06068781,3.85734
PF3D7_0516100,7.056196396,8.263059667,9.12911,9.063101156,7.732483008,5.033265,4.101735735,3.351950252,2.51449,1.671433138,1.291397482,1.200456,1.244476868,1.451246128,1.946006,2.415923366,3.450398649,5.47682
PF3D7_1128700,3.235040137,5.087551303,7.96231,15.49441801,20.24054513,23.32805,26.53754905,18.15695606,4.561375,2.796918115,1.818257214,1.39408,1.319779184,1.254338523,1.1516521,1.235981806,1.443658355,1.9347725
PF3D7_0908400,2.261976198,3.720563874,8.93577,18.52032014,26.05708028,32.3828,52.60680373,53.34133096,11.264485,5.252629209,2.870585532,2.120375,1.515176705,1.291804509,1.2400785,1.193355855,1.355175621,1.926
PF3D7_1450500,1.607983998,2.401247455,4.60862,7.577148776,12.7714789,21.70085,35.43601558,35.15047276,15.6041,7.390191583,3.353990843,1.992291,1.505260075,1.407966756,1.393166,1.238149652,1.215282288,1.3566445
